[DEBUG] 2020-09-29 10:18:15.766 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-09-29 10:18:15.780 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-09-29 10:18:15.793 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-09-29 10:18:15.992 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-09-29 10:18:16.002 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-09-29 10:18:16.605 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-09-29 10:18:17.469 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-09-29 10:18:17.540 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-09-29 10:18:17.545 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-09-29 10:18:19.717 [main] Settings - Default null ordering: NONE
[DEBUG] 2020-09-29 10:18:19.717 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2020-09-29 10:18:19.717 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2020-09-29 10:18:19.718 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2020-09-29 10:18:19.718 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2020-09-29 10:18:19.718 [main] Settings - Query language substitutions: {}
[DEBUG] 2020-09-29 10:18:19.718 [main] Settings - Named query checking : enabled
[DEBUG] 2020-09-29 10:18:19.720 [main] Settings - Second-level cache: disabled
[DEBUG] 2020-09-29 10:18:19.720 [main] Settings - Second-level query cache: disabled
[DEBUG] 2020-09-29 10:18:19.720 [main] Settings - Second-level query cache factory: null
[DEBUG] 2020-09-29 10:18:19.723 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2020-09-29 10:18:19.724 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2020-09-29 10:18:19.724 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2020-09-29 10:18:19.724 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2020-09-29 10:18:19.724 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - JDBC batch size: 15
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - Wrap result sets: disabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 2020-09-29 10:18:19.725 [main] Settings - JPA compliance - query : 
[DEBUG] 2020-09-29 10:18:19.731 [main] Settings - JPA compliance - closed-handling : 
[DEBUG] 2020-09-29 10:18:19.732 [main] Settings - JPA compliance - lists : 
[DEBUG] 2020-09-29 10:18:19.732 [main] Settings - JPA compliance - transactions : 
[INFO ] 2020-09-29 10:18:19.909 [main] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2020-09-29 10:18:19.964 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2020-09-29 10:18:19.971 [main] SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=gnome, awt.toolkit=sun.awt.X11.XToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, java.class.path=/snap/intellij-idea-ultimate/248/lib/idea_rt.jar:/snap/intellij-idea-ultimate/248/plugins/junit/lib/junit5-rt.jar:/snap/intellij-idea-ultimate/248/plugins/junit/lib/junit-rt.jar:/home/student/IdeaProjects/HotelWebsie/target/test-classes:/home/student/IdeaProjects/HotelWebsie/target/classes:/home/student/.m2/repository/org/junit/platform/junit-platform-runner/1.0.0/junit-platform-runner-1.0.0.jar:/home/student/.m2/repository/org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-launcher/1.0.0/junit-platform-launcher-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-suite-api/1.0.0/junit-platform-suite-api-1.0.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-commons/1.0.0/junit-platform-commons-1.0.0.jar:/home/student/.m2/repository/org/junit/vintage/junit-vintage-engine/4.12.0/junit-vintage-engine-4.12.0.jar:/home/student/.m2/repository/org/junit/platform/junit-platform-engine/1.0.0/junit-platform-engine-1.0.0.jar:/home/student/.m2/repository/org/opentest4j/opentest4j/1.0.0/opentest4j-1.0.0.jar:/home/student/.m2/repository/org/junit/jupiter/junit-jupiter-engine/5.0.0/junit-jupiter-engine-5.0.0.jar:/home/student/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.0.0/junit-jupiter-api-5.0.0.jar:/home/student/.m2/repository/junit/junit/4.12/junit-4.12.jar:/home/student/.m2/repository/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/home/student/.m2/repository/javax/javaee-web-api/7.0/javaee-web-api-7.0.jar:/home/student/.m2/repository/mysql/mysql-connector-java/8.0.16/mysql-connector-java-8.0.16.jar:/home/student/.m2/repository/com/google/protobuf/protobuf-java/3.6.1/protobuf-java-3.6.1.jar:/home/student/.m2/repository/jstl/jstl/1.2/jstl-1.2.jar:/home/student/.m2/repository/org/apache/logging/log4j/log4j-api/2.10.0/log4j-api-2.10.0.jar:/home/student/.m2/repository/org/apache/logging/log4j/log4j-core/2.10.0/log4j-core-2.10.0.jar:/home/student/.m2/repository/org/hibernate/hibernate-core/5.4.4.Final/hibernate-core-5.4.4.Final.jar:/home/student/.m2/repository/org/jboss/logging/jboss-logging/3.3.2.Final/jboss-logging-3.3.2.Final.jar:/home/student/.m2/repository/javax/persistence/javax.persistence-api/2.2/javax.persistence-api-2.2.jar:/home/student/.m2/repository/org/javassist/javassist/3.24.0-GA/javassist-3.24.0-GA.jar:/home/student/.m2/repository/net/bytebuddy/byte-buddy/1.9.11/byte-buddy-1.9.11.jar:/home/student/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/home/student/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.1.1.Final/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/home/student/.m2/repository/org/jboss/jandex/2.0.5.Final/jandex-2.0.5.Final.jar:/home/student/.m2/repository/com/fasterxml/classmate/1.3.4/classmate-1.3.4.jar:/home/student/.m2/repository/javax/activation/javax.activation-api/1.2.0/javax.activation-api-1.2.0.jar:/home/student/.m2/repository/org/dom4j/dom4j/2.1.1/dom4j-2.1.1.jar:/home/student/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.1.0.Final/hibernate-commons-annotations-5.1.0.Final.jar:/home/student/.m2/repository/javax/xml/bind/jaxb-api/2.3.1/jaxb-api-2.3.1.jar:/home/student/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.1/jaxb-runtime-2.3.1.jar:/home/student/.m2/repository/org/glassfish/jaxb/txw2/2.3.1/txw2-2.3.1.jar:/home/student/.m2/repository/com/sun/istack/istack-commons-runtime/3.0.7/istack-commons-runtime-3.0.7.jar:/home/student/.m2/repository/org/jvnet/staxex/stax-ex/1.8/stax-ex-1.8.jar:/home/student/.m2/repository/com/sun/xml/fastinfoset/FastInfoset/1.2.15/FastInfoset-1.2.15.jar:/home/student/.m2/repository/org/hibernate/hibernate-c3p0/5.4.4.Final/hibernate-c3p0-5.4.4.Final.jar:/home/student/.m2/repository/com/mchange/c3p0/0.9.5.3/c3p0-0.9.5.3.jar:/home/student/.m2/repository/com/mchange/mchange-commons-java/0.2.15/mchange-commons-java-0.2.15.jar, java.vm.vendor=Ubuntu, sun.arch.data.model=64, idea.test.cyclic.buffer.size=1048576, java.vendor.url=https://ubuntu.com/, user.timezone=America/Chicago, os.name=Linux, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, sun.java.command=com.intellij.rt.junit.JUnitStarter -ideVersion5 -junit5 hotel.persistence.UserDaoTest, jdk.debug=release, sun.cpu.endian=little, user.home=/home/student, hibernate.c3p0.max_statements=50, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2020-07-14, java.home=/usr/lib/jvm/java-11-openjdk-amd64, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, hibernate.c3p0.max_size=20, java.runtime.version=11.0.8+10-post-Ubuntu-0ubuntu118.04.1, user.name=student, path.separator=:, hibernate.connection.username=****, os.version=5.4.0-48-generic, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/hotel_test, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, java.io.tmpdir=/tmp, java.version=11.0.8, user.dir=/home/student/IdeaProjects/HotelWebsie, os.arch=amd64, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.print.PSPrinterJob, hibernate.connection.password=****, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@9c93d16, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, java.vendor=Ubuntu, java.vm.info=mixed mode, sharing, java.vm.version=11.0.8+10-post-Ubuntu-0ubuntu118.04.1, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, connection.url=jdbc:mysql://localhost:3306/hotel_test, java.class.version=55.0}
[DEBUG] 2020-09-29 10:18:20.029 [main] TypeSafeActivator - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 2020-09-29 10:18:20.030 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2020-09-29 10:18:20.033 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2020-09-29 10:18:20.033 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4a37191a] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@67cffead]
[DEBUG] 2020-09-29 10:18:20.317 [main] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.User] is safe
[DEBUG] 2020-09-29 10:18:20.317 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.User
[DEBUG] 2020-09-29 10:18:20.370 [main] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.User] is safe
[DEBUG] 2020-09-29 10:18:20.370 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.User
[DEBUG] 2020-09-29 10:18:21.114 [main] AbstractEntityPersister - Static SQL for entity: hote.entity.User
[DEBUG] 2020-09-29 10:18:21.119 [main] AbstractEntityPersister -  Version select: select id from user where id =?
[DEBUG] 2020-09-29 10:18:21.120 [main] AbstractEntityPersister -  Snapshot select: select user_.id, user_.first_name as first_na2_0_, user_.last_name as last_nam3_0_, user_.user_name as user_nam4_0_ from user user_ where user_.id=?
[DEBUG] 2020-09-29 10:18:21.120 [main] AbstractEntityPersister -  Insert 0: insert into user (first_name, last_name, user_name, id) values (?, ?, ?, ?)
[DEBUG] 2020-09-29 10:18:21.120 [main] AbstractEntityPersister -  Update 0: update user set first_name=?, last_name=?, user_name=? where id=?
[DEBUG] 2020-09-29 10:18:21.120 [main] AbstractEntityPersister -  Delete 0: delete from user where id=?
[DEBUG] 2020-09-29 10:18:21.120 [main] AbstractEntityPersister -  Identity insert: insert into user (first_name, last_name, user_name) values (?, ?, ?)
[DEBUG] 2020-09-29 10:18:21.189 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7a04f730]
[DEBUG] 2020-09-29 10:18:21.191 [main] MetamodelGraphWalker - Visiting attribute path : first_name
[DEBUG] 2020-09-29 10:18:21.191 [main] MetamodelGraphWalker - Visiting attribute path : last_name
[DEBUG] 2020-09-29 10:18:21.191 [main] MetamodelGraphWalker - Visiting attribute path : user_name
[DEBUG] 2020-09-29 10:18:21.191 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-09-29 10:18:21.235 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-09-29 10:18:21.247 [main] LoadPlanTreePrinter - LoadPlan(entity=hote.entity.User)
    - Returns
       - EntityReturnImpl(entity=hote.entity.User, querySpaceUid=<gen:0>, path=hote.entity.User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=hote.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 2020-09-29 10:18:21.252 [main] EntityLoader - Static select for entity hote.entity.User [NONE]: select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.252 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7e49ded]
[DEBUG] 2020-09-29 10:18:21.253 [main] MetamodelGraphWalker - Visiting attribute path : first_name
[DEBUG] 2020-09-29 10:18:21.257 [main] MetamodelGraphWalker - Visiting attribute path : last_name
[DEBUG] 2020-09-29 10:18:21.257 [main] MetamodelGraphWalker - Visiting attribute path : user_name
[DEBUG] 2020-09-29 10:18:21.260 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-09-29 10:18:21.260 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-09-29 10:18:21.260 [main] LoadPlanTreePrinter - LoadPlan(entity=hote.entity.User)
    - Returns
       - EntityReturnImpl(entity=hote.entity.User, querySpaceUid=<gen:0>, path=hote.entity.User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=hote.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 2020-09-29 10:18:21.260 [main] EntityLoader - Static select for entity hote.entity.User [READ]: select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.301 [main] Loader - Static select for action ACTION_MERGE on entity hote.entity.User: select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.303 [main] Loader - Static select for action ACTION_REFRESH on entity hote.entity.User: select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.381 [main] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2020-09-29 10:18:21.384 [main] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2020-09-29 10:18:21.385 [main] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2020-09-29 10:18:21.395 [main] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2020-09-29 10:18:21.396 [main] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2020-09-29 10:18:21.399 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2020-09-29 10:18:21.399 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2020-09-29 10:18:21.401 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@3a3f96ab
[DEBUG] 2020-09-29 10:18:21.406 [main] SessionFactoryRegistry - Registering SessionFactory: 713b28fb-71a0-4d71-8712-55e3531f8ec9 (<unnamed>)
[DEBUG] 2020-09-29 10:18:21.406 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2020-09-29 10:18:21.626 [main] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2020-09-29 10:18:21.684 [main] SQL - select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.725 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-09-29 10:18:21.726 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-09-29 10:18:21.748 [main] TwoPhaseLoad - Resolving attributes for [hote.entity.User#3]
[DEBUG] 2020-09-29 10:18:21.749 [main] TwoPhaseLoad - Processing attribute `first_name` : value = Barney
[DEBUG] 2020-09-29 10:18:21.750 [main] TwoPhaseLoad - Attribute (`first_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:21.750 [main] TwoPhaseLoad - Processing attribute `last_name` : value = Curry
[DEBUG] 2020-09-29 10:18:21.750 [main] TwoPhaseLoad - Attribute (`last_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:21.750 [main] TwoPhaseLoad - Processing attribute `user_name` : value = bcurry
[DEBUG] 2020-09-29 10:18:21.753 [main] TwoPhaseLoad - Attribute (`user_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:21.755 [main] TwoPhaseLoad - Done materializing entity [hote.entity.User#3]
[DEBUG] 2020-09-29 10:18:21.756 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-09-29 10:18:21.757 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : hote.entity.User#3
[DEBUG] 2020-09-29 10:18:21.757 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:21.784 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2020-09-29 10:18:21.785 [main] TransactionImpl - begin
[DEBUG] 2020-09-29 10:18:21.822 [main] TransactionImpl - committing
[DEBUG] 2020-09-29 10:18:21.823 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2020-09-29 10:18:21.824 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2020-09-29 10:18:21.825 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 1 deletions to 1 objects
[DEBUG] 2020-09-29 10:18:21.825 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2020-09-29 10:18:21.827 [main] EntityPrinter - Listing entities:
[DEBUG] 2020-09-29 10:18:21.827 [main] EntityPrinter - hote.entity.User{user_name=bcurry, last_name=Curry, id=3, first_name=Barney}
[DEBUG] 2020-09-29 10:18:21.840 [main] SQL - delete from user where id=?
[DEBUG] 2020-09-29 10:18:21.848 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:21.854 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:21.854 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2020-09-29 10:18:21.854 [main] SQL - select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:21.863 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-09-29 10:18:21.869 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : hote.entity.User#3
[DEBUG] 2020-09-29 10:18:21.869 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:22.114 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2020-09-29 10:18:22.116 [main] TransactionImpl - begin
[DEBUG] 2020-09-29 10:18:22.131 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2020-09-29 10:18:22.132 [main] SQL - insert into user (first_name, last_name, user_name) values (?, ?, ?)
[DEBUG] 2020-09-29 10:18:22.158 [main] IdentifierGeneratorHelper - Natively generated identity: 5
[DEBUG] 2020-09-29 10:18:22.158 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-09-29 10:18:22.160 [main] TransactionImpl - committing
[DEBUG] 2020-09-29 10:18:22.162 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2020-09-29 10:18:22.162 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2020-09-29 10:18:22.162 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2020-09-29 10:18:22.163 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2020-09-29 10:18:22.163 [main] EntityPrinter - Listing entities:
[DEBUG] 2020-09-29 10:18:22.163 [main] EntityPrinter - hote.entity.User{user_name=jackrobert, last_name=robertson, id=5, first_name=jack}
[DEBUG] 2020-09-29 10:18:22.167 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:22.170 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:22.178 [main] SQL - select user0_.id as id1_0_0_, user0_.first_name as first_na2_0_0_, user0_.last_name as last_nam3_0_0_, user0_.user_name as user_nam4_0_0_ from user user0_ where user0_.id=?
[DEBUG] 2020-09-29 10:18:22.183 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-09-29 10:18:22.183 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Resolving attributes for [hote.entity.User#5]
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Processing attribute `first_name` : value = jack
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Attribute (`first_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Processing attribute `last_name` : value = robertson
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Attribute (`last_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Processing attribute `user_name` : value = jackrobert
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Attribute (`user_name`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-09-29 10:18:22.185 [main] TwoPhaseLoad - Done materializing entity [hote.entity.User#5]
[DEBUG] 2020-09-29 10:18:22.190 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-09-29 10:18:22.190 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : hote.entity.User#5
[DEBUG] 2020-09-29 10:18:22.191 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-09-29 10:18:22.441 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0
[DEBUG] 2020-09-29 10:18:22.464 [main] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@d6b532f
[DEBUG] 2020-09-29 10:18:22.504 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from hote.entity.User as generatedAlias0
[DEBUG] 2020-09-29 10:18:22.512 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-09-29 10:18:22.530 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[IDENT] Node: 'hote'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-09-29 10:18:22.568 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-09-29 10:18:22.605 [main] FromElement - FromClause{level=1} : hote.entity.User (generatedAlias0) -> user0_
[DEBUG] 2020-09-29 10:18:22.611 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2020-09-29 10:18:22.616 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-09-29 10:18:22.617 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} user user0_ ) )
[DEBUG] 2020-09-29 10:18:22.647 [main] JoinProcessor - Using FROM fragment [user user0_]
[DEBUG] 2020-09-29 10:18:22.656 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-09-29 10:18:22.657 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (user)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_0_' {alias=generatedAlias0, className=hote.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.first_name as first_na2_0_, user0_.last_name as last_nam3_0_, user0_.user_name as user_nam4_0_'
